date,ibved,cpi,oil_price,rate,exchange_rate,m2,us_cpi,PMI,unemployment,gdp
2004-01-01,1.15296405926525,0.996360032862811,34.5786616536856,14.89891983,29.0124975342802,3045.35860511984,1,NA,8.54968765396147,NA
2004-02-01,1.13575256780453,1.00287457603607,32.6990547060684,14,28.8645249464796,3199.39637650563,1,NA,8.73025665925185,NA
2004-03-01,1.14663726319255,1.00970519298431,34.3431202225932,14,28.8883706276762,3321.14642569921,1.01,NA,8.46117740381838,7596.54
2004-04-01,1.15701222845257,1.01986482499884,32.1034385480628,14,28.8688990820673,3387.5549382171,1.01,NA,8.14113043029336,NA
2004-05-01,1.16053585481678,1.02878774066325,35.3893906203187,14,28.9538388745517,3458.2908555617,1.01,NA,7.90370687527279,NA
2004-06-01,1.16053016850421,1.03871564523399,32.5655003796509,13.46557034,28.8822688910573,3506.957032173,1.01,NA,7.86141655238905,7707.96633859056
2004-07-01,1.16199340054274,1.05001388492594,35.9433840193241,13,28.8661065424834,3594.15176663026,1.02,NA,7.80750267263301,NA
2004-08-01,1.17796144353856,1.06142959981698,41.7981112371779,13,28.8720278747275,3637.64462893526,1.02,NA,7.78540931832355,NA
2004-09-01,1.17469780959452,1.07097078826633,41.6746037504151,13,28.8377777964433,3689.50431989294,1.02,NA,8.03366710398071,7796.27952172052
2004-10-01,1.17136461798775,1.08384494449093,49.258890520207,13,28.7152340928417,3765.76152361541,1.02,NA,8.13060232727118,NA
2004-11-01,1.16850617783619,1.09600205922867,44.8639583117837,13,28.5287571340111,3904.82871001177,1.03,NA,8.32629171126455,NA
2004-12-01,1.17003523006261,1.10818753791919,43.9848193280622,13,28.2309448806234,4035.00705911635,1.03,NA,8.05672183182168,7902.40402392694
2005-01-01,1.18685172889579,1.12280870080729,48.3937291375443,13,28.2893615977844,4134.60195892834,1.03,NA,7.77509877611536,NA
2005-02-01,1.21980208556467,1.13281011120166,46.7488497774412,13,28.2692896637351,4188.63687085566,1.03,NA,7.61319605784204,NA
2005-03-01,1.19478494409197,1.14689548147199,53.0780912023916,13,28.1183673912192,4321.57014657012,1.04,NA,7.59058711560965,7981.0953825375
2005-04-01,1.20722931488644,1.16022998995675,50.4756253941152,13,28.2107899919008,4452.75480549274,1.04,NA,7.52510710304619,NA
2005-05-01,1.19057495365466,1.17100524035666,47.0592087903189,13,28.2192438527163,4570.62760376406,1.04,NA,7.57787433013838,NA
2005-06-01,1.2163227876149,1.18068524242819,51.1700842494863,13,28.4213050657601,4667.72448498688,1.04,NA,7.64417456879555,8134.47450041819
2005-07-01,1.22686813689577,1.18813876738001,54.1681631943477,13,28.452302915783,4811.35323923663,1.04,NA,7.70006053092418,NA
2005-08-01,1.23076012983947,1.19451151474447,63.3684310432074,13,28.3897329318969,4975.21348776521,1.05,NA,7.68795703546081,NA
2005-09-01,1.23464065961037,1.20279118728488,61.9573103738086,13,28.3175630142039,5149.09132981537,1.06,NA,7.64601114970376,8257.78483088741
2005-10-01,1.2481950194464,1.21045307139082,57.7145590790985,13,28.370566318099,5314.64475092775,1.07,NA,7.55432023468554,NA
2005-11-01,1.2559104067097,1.21949643954054,56.744130189698,13,28.3831478217118,5445.06331732702,1.07,NA,7.47848606655068,NA
2005-12-01,1.26555965507531,1.22910278511467,60.8648093554334,12.80575726,28.4575789202953,5556.97407278031,1.07,NA,7.39148258231878,8397.9092303397
2006-01-01,1.27136227794118,1.24349643821447,66.2939557900824,12,28.1006351729541,5724.29869570024,1.07,NA,7.28006780977867,NA
2006-02-01,1.29326888623736,1.25942700474176,61.6435162637244,12,28.0798772895336,5846.04251884929,1.07,NA,7.21982125538648,NA
2006-03-01,1.30485053221593,1.26871089857257,62.838272854323,12,27.8505676478164,5959.52954531516,1.08,NA,7.27631325350854,8570.40915665154
2006-04-01,1.31014394828219,1.27397893100076,68.8352469840696,12,27.687971441789,6162.33712989313,1.08,NA,7.48876269567028,NA
2006-05-01,1.32179185473016,1.28142918330642,68.0336354574711,12,27.3660080321919,6341.08738558412,1.08,NA,7.76763869598213,NA
2006-06-01,1.31808049542216,1.28742597979898,66.0218128014632,11.91651123,27.2096866722327,6644.85308700667,1.09,NA,7.53504440565534,8745.6144006767
2006-07-01,1.31808012589729,1.29815225060585,70.8878854899816,11.5,27.0789737958478,6908.87401136716,1.09,NA,7.17634319162755,NA
2006-08-01,1.33456621658765,1.30921808616605,71.5943301071589,11.5,26.9208047755196,7190.68659811049,1.09,NA,6.95300665719602,NA
2006-09-01,1.3466758543681,1.31585666555374,61.6152218461937,11.5,26.8366363184259,7441.05129614227,1.1,NA,6.94877375456119,8918.32911428188
2006-10-01,1.35696922118188,1.3205765182816,57.8900991579892,11.35460714,26.7732741016401,7765.64311729337,1.09,NA,6.87345995415019,NA
2006-11-01,1.36623886813161,1.32911080951769,59.45389312112,11,26.6336002586203,7953.42088448134,1.09,NA,6.72121814720252,NA
2006-12-01,1.37367372854861,1.33912546942436,66.5947641506578,11,26.3662247199322,8176.2663680619,1.09,NA,6.71649077625682,9110.10450398579
2007-01-01,1.37723569628344,1.34575563610232,58.0143556869429,10.95151419,26.4333948687315,8514.85221562455,1.09,NA,6.58321201248528,NA
2007-02-01,1.38013120894404,1.35569562575072,59.2379736301392,10.5,26.2112822403626,8711.51544939515,1.1,NA,6.53439420243622,NA
2007-03-01,1.39483497299455,1.36274202505124,61.338377447589,10.5,26.1336345111457,8975.85925070751,1.1,NA,6.38795434601439,9289.18869899257
2007-04-01,1.40423523824272,1.3713613164439,66.6852125265623,10.5,25.9486776151608,9419.25141097972,1.11,NA,6.28661634786984,NA
2007-05-01,1.42502741870319,1.38148204089702,66.7082580934156,10.5,25.8413328140284,9983.89132859744,1.11,NA,6.13093396887595,NA
2007-06-01,1.4329762327995,1.3968081464591,69.1236642087354,10.29972785,25.7798046820685,10632.9844280901,1.11,NA,6.09258529937493,9469.5888524052
2007-07-01,1.4348791748571,1.41129125129846,75.2581732312353,10,25.5193079896981,10608.6838190211,1.12,NA,6.02371844976022,NA
2007-08-01,1.42730509146808,1.42175073355681,69.6408013427757,10,25.4219632466661,10875.5663764379,1.12,NA,5.99585787970717,NA
2007-09-01,1.42760013846696,1.4384650220963,77.7705640102746,10,25.094021965602,11154.3021225114,1.12,NA,5.92594862626979,9693.62013240854
